3.842907467654106402e+00
7.863649869019508137e-38
1.206356993649917220e+00
1.066061285461183422e-05
8.549573778876368893e-07
2.973321382533958834e-01
1.581296849531844129e-01
1.266108010295842468e-01
2.712820852758365486e+00
8.328597989906108379e+08
7.137553515562954126e+05
2.555881390356433136e-01
1.576465865059703875e+00
1.981267017065455605e-01
1.628202257582614276e+00
1.794362833951402959e-06
