9.594334764514745872e-01
1.223098557960890097e-12
1.350856997763772327e+00
3.091331924206626382e-04
2.402979951907337628e-05
6.363952020590568637e-01
2.068123120681429894e-01
1.493788711854358298e-01
1.499585027758161826e-01
2.903026905727768892e+00
4.986791966555227940e-01
2.248827477763077065e-01
1.962436302112267272e+00
1.445482659218911003e-01
1.356321509031045147e-01
6.599107971357233036e-05
