0.000000000000000000e+00,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000000042e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,0.000000000000000000e+00
8.067984199482949487e-24,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000010299e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.031789051061584034e-23
1.632628930408382436e-23,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000020887e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,2.087917642364383156e-23
3.303771002150995417e-23,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000041732e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,4.225088526391279014e-23
6.685476798407342888e-23,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000084414e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,8.549845402727760838e-23
1.352866163936381686e-22,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000170441e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.730137864661040394e-22
2.737645964099304671e-22,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000344480e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,3.501089072065387748e-22
5.539872032087905851e-22,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000000696528e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,7.084767601995190226e-22
1.121042769385520455e-21,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000001409227e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.433666237593604184e-21
2.268530542785687694e-21,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000002851168e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,2.901152156687502374e-21
4.590574921929445880e-21,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000005769130e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,5.870741470748339027e-21
9.289439889123135103e-21,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000079e-03,1.982250000000000123e-01,2.000000000011674207e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.187997166467708474e-20
1.879801439279470496e-20,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000296e-03,1.982250000000000123e-01,2.000000000023622997e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,2.404018767590874514e-20
3.803946732304784049e-20,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000000729e-03,1.982250000000000123e-01,2.000000000047802479e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,4.864747491033881871e-20
7.697627227989925539e-20,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000001163e-03,1.982250000000000123e-01,2.000000000096731866e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000000146e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,9.844252661653125226e-20
1.557683877060763891e-19,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000002247e-03,1.982250000000000123e-01,2.000000000195744393e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000001013e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.992072777571198519e-19
3.152112968048557673e-19,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000004416e-03,1.982250000000000123e-01,2.000000000396105404e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000001880e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,4.031137850208190774e-19
6.378583170603275913e-19,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000008752e-03,1.982250000000000123e-01,2.000000000801553606e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000003615e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,8.157368822234332230e-19
1.290763487118668519e-18,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000017860e-03,1.982250000000000123e-01,2.000000001622015196e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000007952e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.650716710134934103e-18
2.611975630194970503e-18,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000036291e-03,1.982249999999999845e-01,2.000000003282292417e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000017493e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,3.340373245955993084e-18
5.285566845372907763e-18,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000073588e-03,1.982249999999999568e-01,2.000000006642012206e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000035708e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,6.759544720054596063e-18
1.069581835065595258e-17,5.461967000000000211e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000149048e-03,1.982249999999999013e-01,2.000000013440706607e-08,5.000000000000000000e-01,6.320000000000000097e-03,7.000000000000072137e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.367854471883777497e-17
2.164394728833608670e-17,5.461966999999999517e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000301921e-03,1.982249999999997625e-01,2.000000027198474147e-08,4.999999999999998890e-01,6.320000000000000097e-03,7.000000000000147597e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,2.767976148898569828e-17
4.379846766858564877e-17,5.461966999999997435e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000000610918e-03,1.982249999999994572e-01,2.000000055038549902e-08,4.999999999999997780e-01,6.320000000000000097e-03,7.000000000000298518e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,5.601247880061284177e-17
8.863012576037405295e-17,5.461966999999993272e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000001236720e-03,1.982249999999988743e-01,2.000000111375439474e-08,4.999999999999994449e-01,6.320000000000000097e-03,7.000000000000605564e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.133462722443448125e-16
1.793510049652679453e-16,5.461966999999985639e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000002503068e-03,1.982249999999977363e-01,2.000000225378186180e-08,4.999999999999988898e-01,6.320000000000000097e-03,7.000000000001224860e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,2.293663431218919723e-16
3.629328369568042790e-16,5.461966999999968986e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000005065471e-03,1.982249999999954049e-01,2.000000456072963539e-08,4.999999999999977240e-01,6.320000000000000097e-03,7.000000000002479933e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,4.641433574780310831e-16
7.344271316852514489e-16,5.461966999999935679e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000010250777e-03,1.982249999999907419e-01,2.000000922904527266e-08,4.999999999999953926e-01,6.320000000000000097e-03,7.000000000005017833e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,9.392356932529188641e-16
1.486179140686504408e-15,5.461966999999869066e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000020743685e-03,1.982249999999812773e-01,2.000001867580046533e-08,4.999999999999906741e-01,6.320000000000000097e-03,7.000000000010154350e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,1.900627625640472142e-15
3.007416723757258570e-15,5.461966999999733757e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000041976917e-03,1.982249999999621815e-01,2.000003779215647745e-08,4.999999999999811262e-01,6.320000000000000097e-03,7.000000000020547945e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,3.846090387426121277e-15
6.085777348587821185e-15,5.461966999999461059e-02,2.621399999999999864e+02,4.676968000000000097e-03,1.574660000084944500e-03,1.982249999999234902e-01,2.000007647581661047e-08,4.999999999999617528e-01,6.320000000000000097e-03,7.000000000041579733e-03,4.212599999999999909e+02,1.244399999999999977e+02,1.989000000000000057e+02,7.782908692209660459e-15
